#Virtual Template Bank
#Produced in January 2023 by Florian Aubin, using the Hybrid Code and the L1 expected O4 PSD
#Sorted by HF, and then LF, durations and formatted by Florian Aubin
#BNS (Mtot < 4) minimal match: 0.98, BBH seed (Q < 3) minimal match: 0.98, Full bank minimal match: 0.965
#Here are all the VTs that must be run on 1 band. The selection criteria are: peak frequency of the VT OR the RT LF < 80 Hz, OR RT HF duration < 20 ms. It is advised to run these VTs with a larger autochi2 window (~300 ms)
!id m1 m2 spin1z spin2z duration fpeak fRD
6611 108.27105 2.186108 0.302573 0.302573 4.12718342363 92.5044402468 125.840489116
6612 56.954575 2.798838 -0.688675 -0.688675 4.12663904619 129.895873598 177.531474572
6613 39.080006 4.329789 -0.917604 -0.917604 4.12442028718 178.857308889 247.905629556
6614 68.558068 1.878922 -0.802408 0.0 4.12336640845 105.100440112 143.559901009
6615 68.237453 1.754566 -0.90246 0.0 4.12289170841 103.094556319 141.296739473
6616 94.816315 2.032031 0.01047 0.01047 4.12019097197 95.0589302008 128.316106967
6617 60.443548 2.290395 -0.858167 -0.858167 4.11954970804 117.606156754 161.180528665
6618 70.829359 1.754405 -0.801995 0.0 4.11938031981 101.740039377 138.913823752
6619 57.074048 2.457772 -0.912667 -0.912667 4.11871636861 122.970482949 168.93365478
6620 53.601088 3.147665 -0.64373 -0.64373 4.11822703883 139.415598328 190.730341947
6621 42.583335 4.69386 -0.383881 -0.383881 4.11803767335 185.440418057 256.506560587
6622 104.8603 2.554374 0.428193 0.428193 4.11779073067 100.610878115 138.123897547
6623 68.67772 3.34369 0.098859 0.098859 4.11615581107 134.029984196 183.408616326
6624 104.96318 2.479269 0.3941 0.3941 4.11585128175 99.0220456102 135.602680893
6625 54.354948 2.638051 -0.940065 -0.940065 4.11345004492 128.309679936 176.526500905
6626 83.183837 1.68214 -0.460074 0.0 4.11063900817 94.483289921 127.690914648
6627 117.05048 2.628377 0.595554 0.595554 4.11004236775 98.2902514764 136.490406841
6628 48.814484 3.128622 -0.951936 -0.951936 4.10900389145 142.468686763 196.403881704
6629 36.07011 4.882259 -0.872193 -0.872193 4.10694662958 195.153682719 271.359893353
6630 58.898395 3.041916 -0.453047 -0.453047 4.10308475795 133.154974619 181.417691529
6631 31.313126 5.714147 -0.916128 -0.916128 4.0980995121 221.289305004 310.01930517
6632 56.976366 3.32367 -0.373527 -0.373527 4.09512360308 140.368806513 191.496399581
6633 112.43306 2.669969 0.562191 0.562191 4.09481840815 100.34731738 139.067869885
6634 73.086596 2.733976 -0.118384 -0.118384 4.09474203969 117.99995044 160.043144553
6635 75.455905 1.890311 -0.558869 0.0 4.09385250661 101.462134937 137.572561048
6636 101.38692 2.338239 0.268776 0.268776 4.08967488924 97.3649320968 132.466134924
6637 96.774407 1.942904 -0.009817 0.0 4.08961595358 92.5594756574 124.836053486
6638 46.653909 3.661793 -0.759634 -0.759634 4.08901526606 155.586822166 214.042857595
6639 101.06216 2.423591 0.305056 0.305056 4.08878407971 99.0549258583 135.047434302
6640 57.598742 3.191646 -0.428822 -0.428822 4.08717758619 136.935237161 186.71358672
6641 72.930461 3.186975 0.124652 0.124652 4.08681438831 127.520186726 174.276522776
6642 40.422514 5.114178 -0.328462 -0.328462 4.07813248291 197.311974207 274.297866376
6643 101.35077 2.07562 0.133978 0.133978 4.07571265305 92.74688839 125.451048448
6644 100.94107 2.164276 0.171607 0.171607 4.07352482214 94.3516494205 127.815509547
6645 71.456899 1.604835 -0.897797 0.0 4.070654332 98.5480534728 134.992115421
6646 40.920901 5.02835 -0.348142 -0.348142 4.06775440477 194.130858754 269.533080219
6647 34.590166 5.449233 -0.704986 -0.704986 4.06764511125 210.125574722 293.104606639
6648 72.525755 3.01225 0.009099 0.009099 4.06613717207 123.535094883 168.142715031
6649 46.239748 4.326704 -0.383593 -0.383593 4.06528210845 171.3823574 236.031667318
6650 55.342454 2.523306 -0.98375 -0.98375 4.06483124515 124.765306845 171.844540821
6651 100.58554 2.265735 0.213601 0.213601 4.0634774728 96.1189821172 130.45855421
6652 52.328294 2.915188 -0.896282 -0.896282 4.06116277973 134.610922267 185.110578833
6653 47.968874 4.081183 -0.428378 -0.428378 4.05401912642 163.627537921 224.819951551
6654 109.5239 2.435023 0.413942 0.413942 4.05313387079 95.798756251 131.234443742
6655 57.261059 3.095863 -0.524337 -0.524337 4.04421922098 134.462382907 183.447494436
6656 40.979547 5.02266 -0.367888 -0.367888 4.04142862276 192.927756681 267.765815036
6657 36.220336 4.777961 -0.975729 -0.975729 4.04104529967 190.266752954 264.736138608
6658 115.85071 2.822299 0.644512 0.644512 4.04034289368 102.185822616 142.739000909
6659 38.493065 4.462255 -0.949419 -0.949419 4.03865564458 180.281502075 250.180988184
6660 71.740032 3.187738 0.069879 0.069879 4.03788392548 127.254316125 173.673031291
6661 57.472929 2.961089 -0.600999 -0.600999 4.03675216861 131.477108438 179.473999916
6662 58.273696 2.714602 -0.717834 -0.717834 4.03674610758 126.088385756 172.360994773
6663 69.546783 2.428361 -0.433022 -0.433022 4.03482159918 113.617385905 154.09147552
6664 90.651326 1.969523 -0.1315 0.0 4.03317823332 95.1008876815 128.229090595
6665 106.03049 2.590949 0.434176 0.434176 4.03026491705 99.7700295025 137.027997921
6666 114.41729 2.683241 0.56993 0.56993 4.02967263636 99.0450175944 137.325575201
6667 54.568782 3.169857 -0.622799 -0.622799 4.02867687493 137.647544237 188.222561677
6668 58.088164 2.830361 -0.657712 -0.657712 4.02699919131 128.324134997 175.255526015
6669 71.968054 1.751523 -0.791044 0.0 4.02288085992 100.396521694 137.018996287
6670 63.016764 2.281753 -0.784733 -0.784733 4.02098671953 114.793471077 156.930684204
6671 91.577543 1.89132 -0.159444 0.0 4.02055056826 93.3746724079 125.844816332
6672 74.433021 1.636349 -0.782817 0.0 4.01929936538 97.266501896 132.661450595
6673 31.096005 5.857116 -0.930176 -0.930176 4.01816091139 222.001408747 311.306119123
6674 90.185792 1.849933 -0.214173 0.0 4.01654442169 93.302265392 125.750524011
6675 57.337349 2.613657 -0.838699 -0.838699 4.01649485296 124.5298932 170.744698432
6676 105.97128 2.899615 0.564387 0.564387 4.01456767653 106.384612644 147.814567747
6677 66.757918 3.155333 -0.116102 -0.116102 4.01423622378 128.969970278 175.545989289
6678 72.496589 3.557887 0.276229 0.276229 4.01278986452 135.202257508 186.441373617
6679 105.81094 2.956065 0.585598 0.585598 4.0115367208 107.777090381 150.085180155
6680 121.02724 2.56904 0.58161 0.58161 4.00967646365 94.3679237235 130.773872402
6681 33.607103 5.424794 -0.890652 -0.890652 4.00526937749 207.922197799 290.329742634
6682 58.175011 3.351632 -0.347639 -0.347639 4.00396195269 138.434849024 188.811201
6683 94.166861 1.930346 -0.089857 0.0 4.0026135536 92.7456481106 125.017836181
6684 56.350429 2.534165 -0.949026 -0.949026 4.00246032888 123.510241942 169.910295152
6685 76.659221 1.541458 -0.777039 0.0 4.00126427196 94.5754914762 128.926979401
6686 73.538258 2.784164 -0.113728 -0.113728 4.00106338772 117.425802271 159.297758172
6687 75.581701 2.43822 -0.248773 -0.248773 3.99957621169 109.984580424 148.838488564
6688 102.14282 2.458461 0.310932 0.310932 3.99852930962 98.2358826515 133.974037077
6689 101.87189 2.547682 0.348241 0.348241 3.99701760028 99.9813746526 136.679271762
6690 81.866379 1.825557 -0.438698 0.0 3.99622851433 96.5309620971 130.480859261
6691 73.638398 2.046749 -0.542931 -0.542931 3.99187610699 104.359233678 141.547142154
6692 70.767396 2.594474 -0.310721 -0.310721 3.99066165255 115.363703699 156.367154117
6693 45.642714 3.764789 -0.82884 -0.82884 3.98628762304 156.50363399 215.69806245
6694 96.801124 2.072144 0.030923 0.030923 3.98533389232 93.735524222 126.568329019
6695 97.508808 1.980629 -0.004463 0.0 3.98422981099 92.0153200161 124.122932533
6696 101.94831 2.19612 0.176921 0.176921 3.97829971455 93.5961436541 126.81881508
6697 104.95743 2.782082 0.488195 0.488195 3.97399756307 103.305114672 142.590863659
6698 101.5832 2.293706 0.217099 0.217099 3.97334906949 95.2974153499 129.362992954
6699 34.737651 5.32223 -0.851092 -0.851092 3.97297259441 203.042973929 283.087721243
6700 102.35394 2.115112 0.142046 0.142046 3.97288760683 92.094348662 124.605864139
6701 41.245167 5.080382 -0.36581 -0.36581 3.97260679331 191.756094125 266.189125761
6702 47.922693 4.163074 -0.434396 -0.434396 3.9725193283 163.486574422 224.72667023
6703 50.514758 3.330116 -0.78498 -0.78498 3.97156205053 142.996048428 196.402878769
6704 77.412627 2.813481 -0.002966 -0.002966 3.9714778367 115.460633867 156.787645964
6705 41.280323 5.022833 -0.399025 -0.399025 3.9712916804 190.11104494 263.694177595
6706 72.342609 1.469718 -0.987888 0.0 3.97099166586 95.2766956209 130.973324874
6707 75.228072 1.961917 -0.559578 0.0 3.9701673533 101.743053853 137.988297952
6708 110.8502 2.546761 0.454692 0.454692 3.96578589837 96.4138523387 132.477868942
6709 104.93921 2.765568 0.475758 0.475758 3.95809348789 102.707427329 141.625172027
6710 74.836043 1.53619 -0.854763 0.0 3.957350977 95.0682655885 129.97721738
6711 58.420654 3.116128 -0.50111 -0.50111 3.95425771765 132.57865808 180.796826992
6712 48.826876 4.056882 -0.452924 -0.452924 3.95374103382 159.829329677 219.489691124
6713 37.88475 4.604375 -0.982548 -0.982548 3.95318080842 181.820184449 252.639736479
6714 73.496789 1.504544 -0.925547 0.0 3.95266103984 95.1743553187 130.488267147
6715 34.86649 5.293164 -0.87689 -0.87689 3.94705393761 201.255939172 280.578634396
6716 41.231587 5.033825 -0.416206 -0.416206 3.94664113955 189.529293617 262.864530369
6717 115.90638 2.795242 0.606897 0.606897 3.94616678267 99.8267974489 138.924524317
6718 107.1942 2.706969 0.474508 0.474508 3.94616419496 100.539864808 138.529715713
6719 55.475023 3.334961 -0.517063 -0.517063 3.94615553368 138.936041729 189.804711873
6720 55.886315 3.473682 -0.415514 -0.415514 3.94338860622 141.46425784 193.215913364
6721 58.568801 2.989434 -0.575774 -0.575774 3.94253932481 129.83000005 177.134157177
6722 105.74967 3.023165 0.589832 0.589832 3.94016907783 108.059577749 150.600842873
6723 110.75178 2.334827 0.353084 0.353084 3.93902900079 92.302687979 125.932698263
6724 102.56875 2.638637 0.381337 0.381337 3.93741319292 100.67918963 137.939166593
6725 41.129879 4.311451 -0.877073 -0.877073 3.93588546024 171.523099415 237.389930927
6726 67.984498 2.614381 -0.416053 -0.416053 3.93547280957 116.693975735 158.382819219
6727 47.231115 3.829916 -0.70996 -0.70996 3.9306704316 155.415683391 213.747310943
6728 30.780507 6.036272 -0.947274 -0.947274 3.93041541921 223.235575197 313.412347
6729 61.742267 2.578505 -0.689014 -0.689014 3.92871802348 119.873100781 163.609125857
6730 77.756879 1.851055 -0.563412 0.0 3.92426440903 98.3538704006 133.333836104
6731 74.537941 3.019681 0.010025 0.010025 3.92249544566 120.270180677 163.635078811
6732 55.695029 2.8365 -0.824569 -0.824569 3.92184882456 128.605707344 176.397796655
6733 106.81899 2.895287 0.542542 0.542542 3.92045183767 104.321216965 144.657434319
6734 43.42837 4.858106 -0.369348 -0.369348 3.91868172993 182.421765539 252.477020252
6735 59.277565 3.505028 -0.254235 -0.254235 3.91753330224 139.279165894 190.086819496
6736 89.741743 1.980893 -0.179301 0.0 3.91235794171 94.6982723047 127.69423461
6737 72.950165 2.950934 -0.076455 -0.076455 3.91169244604 119.632862191 162.518383751
6738 72.259266 3.383574 0.130795 0.130795 3.91007209484 128.842138397 176.360504112
6739 62.611369 2.351349 -0.801058 -0.801058 3.90943962586 115.082486312 157.434900577
6740 103.01657 2.583691 0.353975 0.353975 3.90870181076 99.105601805 135.528533975
6741 56.278952 2.707454 -0.88182 -0.88182 3.9078633219 125.597132277 172.481440026
6742 44.609558 4.722561 -0.371294 -0.371294 3.90742605713 177.737575547 245.602027496
6743 56.869662 2.593472 -0.924392 -0.924392 3.90653802634 123.078411187 169.192836693
6744 103.2597 2.498591 0.317957 0.317957 3.90581984572 97.4454758227 132.949948559
6745 72.068506 1.794097 -0.795988 0.0 3.9034670182 100.136378369 136.698564253
6746 102.53036 2.153661 0.144689 0.144689 3.9033224174 92.0119607588 124.523682792
6747 106.51824 2.887719 0.530079 0.530079 3.9027292423 103.933972351 143.975125031
6748 48.773612 3.602224 -0.766141 -0.766141 3.90002169729 148.660235662 204.375952593
6749 65.440299 2.124444 -0.827863 -0.827863 3.89914879754 109.415284116 149.697551606
6750 40.253634 5.370955 -0.337351 -0.337351 3.89848262725 197.373412261 274.838777648
6751 77.988764 1.797689 -0.597217 0.0 3.89778272595 97.2220214225 131.886104075
6752 72.63305 3.230103 0.054371 0.054371 3.89389414562 125.053082257 170.598516172
6753 46.184619 4.46955 -0.421996 -0.421996 3.89103707336 169.84526336 234.062128328
6754 112.57115 2.651413 0.497198 0.497198 3.8909306773 96.8895419614 133.575484896
6755 113.80976 2.326264 0.372893 0.372893 3.88977102657 90.6097306343 123.705283214
6756 96.965444 2.200594 0.071538 0.071538 3.8889563791 94.8158988162 128.196251428
6757 94.916065 1.977048 -0.081327 0.0 3.88837230313 92.249255839 124.371602461
6758 39.370195 4.747517 -0.800969 -0.800969 3.88662496292 181.867813624 252.122869624
6759 74.126095 1.694449 -0.793725 0.0 3.88598598803 97.410097209 132.925583407
6760 67.934125 1.985225 -0.836897 0.0 3.8831054204 105.191570984 143.889520028
6761 97.672048 2.110928 0.03737 0.03737 3.88240542075 93.092046377 125.724322844
6762 102.65295 2.326754 0.222321 0.222321 3.88053505628 94.4858831333 128.291009326
6763 82.062901 1.870737 -0.440004 0.0 3.88029403728 96.2608955263 130.136279569
6764 103.00745 2.23737 0.18495 0.18495 3.87794211739 92.8990143057 125.916903333
6765 98.358864 2.023471 0.003375 0.003375 3.87540323083 91.4453472816 123.380564706
6766 102.3078 2.429785 0.263482 0.263482 3.87530073107 96.2655382897 130.989272993
6767 33.316947 5.774312 -0.830734 -0.830734 3.87422883086 211.911672159 296.377908702
6768 73.580087 2.108138 -0.546511 -0.546511 3.8739491553 104.337868966 141.55747253
6769 115.40948 2.916234 0.628531 0.628531 3.87374327955 101.502663588 141.655223023
6770 72.011791 3.40717 0.117555 0.117555 3.8703949921 128.685030084 176.101621285
6771 48.521726 3.31014 -0.98401 -0.98401 3.86781661251 142.296757079 196.420730336
6772 46.88774 4.380762 -0.443342 -0.443342 3.86729755413 166.525191068 229.27708658
6773 60.568379 3.247673 -0.372141 -0.372141 3.86474473077 132.198531551 180.114796796
6774 59.678142 3.14167 -0.474078 -0.474078 3.86072711792 130.691113719 178.141238679
6775 35.07085 5.378387 -0.878567 -0.878567 3.85840663511 199.970546741 278.85699062
6776 62.666139 2.947494 -0.45986 -0.45986 3.85728861495 125.010110736 170.132421259
6777 54.312161 3.724215 -0.397256 -0.397256 3.85636931453 146.090298188 199.863498389
6778 69.573158 3.632378 0.153299 0.153299 3.85189888312 134.608102836 184.840125584
6779 103.64379 2.76286 0.423951 0.423951 3.8516944805 101.489297408 139.483217904
6780 48.671504 3.526394 -0.850868 -0.850868 3.8471993096 146.132261263 201.186587222
6781 108.84422 2.177918 0.231793 0.231793 3.84332620505 89.5146663568 121.415912906
6782 66.744009 2.470372 -0.583631 -0.583631 3.84231978122 113.859770166 154.889306006
6783 46.807934 3.940027 -0.728996 -0.728996 3.84024885295 156.084985159 214.844077713
6784 36.415279 4.992918 -0.982638 -0.982638 3.83858393043 188.881629269 263.027411269
6785 55.352291 3.043553 -0.754683 -0.754683 3.83811035536 131.516526381 180.194639253
6786 118.83266 2.773229 0.593753 0.593753 3.83573417705 96.6666679071 134.29552449
6787 68.137861 2.676208 -0.416109 -0.416109 3.83362070054 116.41614748 158.040882517
6788 59.326825 2.807931 -0.702362 -0.702362 3.82862210559 124.306388502 169.886909111
6789 69.616364 3.62318 0.13801 0.13801 3.82814994599 133.829831089 183.649750385
6790 55.939833 3.149862 -0.667473 -0.667473 3.82346733154 132.854070673 181.743957194
6791 51.540026 3.951571 -0.436044 -0.436044 3.82255289108 152.223829313 208.704368167
6792 104.03926 2.713943 0.397978 0.397978 3.81974410518 99.9636610125 137.120648012
6793 104.20784 2.625187 0.360943 0.360943 3.81760710873 98.2567103205 134.426402876
6794 107.59351 2.8347 0.493098 0.493098 3.81653169568 101.025568667 139.480819126
6795 76.752987 3.064713 0.04653 0.04653 3.81286569173 118.198537941 160.912709405
6796 44.434634 4.805587 -0.407787 -0.407787 3.81121897922 176.749372002 244.302645323
6797 75.934785 1.520984 -0.867726 0.0 3.81100913375 93.3995890434 127.751528236
6798 71.832506 3.47848 0.118931 0.118931 3.80705675804 129.019429839 176.651721003
6799 64.853633 2.367624 -0.73478 -0.73478 3.80697542658 112.892083869 154.117928146
6800 59.735817 2.580129 -0.83273 -0.83273 3.80625909634 119.704385908 164.045384732
6801 56.978237 2.78928 -0.841044 -0.841044 3.80540177095 125.234842101 171.802785017
6802 107.98343 2.908783 0.524702 0.524702 3.80510544503 102.247962243 141.563255803
6803 73.109947 3.395349 0.111169 0.111169 3.80296921504 126.51534057 173.030511333
6804 75.124458 2.661879 -0.211842 -0.211842 3.80157882329 111.754730051 151.391537284
6805 116.14741 2.958531 0.629379 0.629379 3.79935259657 100.898044594 140.842676809
6806 42.227068 5.33556 -0.280721 -0.280721 3.79775644176 191.156149509 265.961349599
6807 115.49961 2.455588 0.422153 0.422153 3.79681678944 91.220427484 124.951399041
6808 95.880784 1.998412 -0.077228 0.0 3.79595343634 91.436828617 123.280400069
6809 68.913381 3.663498 0.118749 0.118749 3.79193808007 134.267788126 184.207116952
6810 70.418312 1.681243 -0.969289 0.0 3.78960246401 98.3304417867 135.103167002
6811 46.89044 4.463657 -0.45014 -0.45014 3.78826332474 166.183445393 228.902958714
6812 103.99793 3.123051 0.557788 0.557788 3.78634081041 107.858599974 150.036619361
6813 103.76245 2.365666 0.228909 0.228909 3.78444122933 93.7029366839 127.267190675
6814 69.139044 1.987574 -0.821605 0.0 3.78437544449 103.737262314 141.816929803
6815 103.40125 2.464511 0.268166 0.268166 3.78421164956 95.4178730297 129.866947698
6816 97.878855 2.249251 0.080328 0.080328 3.78355889651 94.2024579561 127.406814708
6817 48.61564 3.715848 -0.778322 -0.778322 3.78100550408 148.696127948 204.557065657
6818 42.017883 5.330898 -0.315646 -0.315646 3.77910115668 190.408865412 264.78490223
6819 64.930637 2.200224 -0.845889 -0.845889 3.77759814747 109.800635701 150.343286923
6820 98.829486 2.078859 0.012365 0.012365 3.77757151743 91.2648449665 123.177056496
6821 98.563482 2.156116 0.045129 0.045129 3.77626997422 92.4805129643 124.929746398
6822 44.027576 4.856287 -0.436793 -0.436793 3.77402002395 177.048176113 244.795516261
6823 80.648135 2.031812 -0.412013 -0.412013 3.77391615829 98.6516559961 133.400763839
6824 60.256654 3.324366 -0.388145 -0.388145 3.77340740245 132.290865942 180.328974383
6825 58.920777 3.495356 -0.354475 -0.354475 3.76779839504 136.394260102 186.118951318
6826 54.320748 3.809688 -0.399991 -0.399991 3.76735140255 145.924705961 199.720418143
6827 34.805354 5.368986 -0.994238 -0.994238 3.76647377462 196.782271679 274.740484402
6828 41.678055 5.325977 -0.357666 -0.357666 3.7648023506 189.939030612 264.012160258
6829 60.992693 3.174794 -0.44456 -0.44456 3.76383848804 128.85649483 175.566293506
6830 80.617769 1.759193 -0.58236 0.0 3.76163683146 94.4164124202 127.997048742
6831 80.380861 1.629731 -0.669644 0.0 3.75895190881 92.6295455063 125.836859253
6832 43.942244 4.324956 -0.766698 -0.766698 3.75455093145 164.602971292 227.247416231
6833 113.56525 2.496864 0.404915 0.404915 3.75446776646 92.0269361531 125.981245301
6834 109.85085 3.040306 0.581785 0.581785 3.7530673023 103.605321791 144.201792646
6835 42.907426 5.174039 -0.357918 -0.357918 3.75172859142 184.795480575 256.38214149
6836 109.96243 2.302581 0.276791 0.276791 3.74903547044 90.1259387219 122.519029432
6837 82.42685 1.656186 -0.596506 0.0 3.74784098385 92.0201793889 124.745813738
6838 125.40879 2.594063 0.560918 0.560918 3.74729557417 90.0513883615 124.529414128
6839 69.60215 3.683776 0.123798 0.123798 3.74013862846 133.175298524 182.723686861
6840 66.701048 2.880395 -0.394459 -0.394459 3.73771937046 119.537894765 162.418702851
6841 51.527408 4.037829 -0.441011 -0.441011 3.73717136747 152.027208134 208.525608902
6842 49.75647 4.259935 -0.420203 -0.420203 3.73630881233 158.056111898 217.197423074
6843 44.350934 4.869034 -0.435527 -0.435527 3.73541351783 175.829634838 243.081727173
6844 109.81267 3.027649 0.570478 0.570478 3.73510419982 102.995849973 143.201033428
6845 42.612352 5.179177 -0.393622 -0.393622 3.73277959938 184.41570056 255.801788513
6846 56.719705 3.067755 -0.72161 -0.72161 3.73215843943 129.363318299 177.088033212
6847 72.864142 3.189903 -0.031842 -0.031842 3.73191875655 121.318128022 165.134870574
6848 95.815958 1.933362 -0.130319 0.0 3.73039039024 90.0369219661 121.330593082
6849 105.31298 2.756772 0.404854 0.404854 3.73036434715 99.0510666262 135.932291014
6850 65.205065 3.062042 -0.354316 -0.354316 3.72933132484 123.518488649 167.961744513
6851 59.100963 2.507415 -0.942098 -0.942098 3.72890715144 117.947515506 162.179099767
6852 72.922109 3.465454 0.103804 0.103804 3.72393631519 126.484328122 173.025827595
6853 35.690504 5.458428 -0.884437 -0.884437 3.71985255761 196.272731696 273.693546714
6854 90.046035 1.818114 -0.318284 0.0 3.71446226167 90.7202644047 122.346547283
6855 130.07474 2.634823 0.605654 0.605654 3.71285253073 89.086503964 123.632054825
6856 57.324017 2.997942 -0.744116 -0.744116 3.70783585003 127.331408367 174.339592736
6857 58.116518 2.814843 -0.813744 -0.813744 3.70696770399 123.570975737 169.381474491
6858 44.914234 4.82979 -0.440009 -0.440009 3.70547325306 173.513747441 239.73994336
6859 116.91636 2.489685 0.425375 0.425375 3.70325976362 90.246096552 123.643670846
6860 62.188717 2.595568 -0.754173 -0.754173 3.70322822127 117.154102273 160.16179412
6861 96.593484 2.033416 -0.07196 -0.07196 3.70047667329 90.9053785776 122.579222454
6862 72.877149 1.675869 -0.907404 0.0 3.69878349742 96.4086461016 132.119536871
6863 54.505659 3.058229 -0.862625 -0.862625 3.69709853158 130.2345837 178.940210052
6864 75.991953 2.077434 -0.546707 -0.546707 3.69632097179 101.033074843 137.032011938
6865 42.092631 5.248813 -0.426533 -0.426533 3.69509257847 185.087276545 256.840872061
6866 73.282356 1.538667 -0.984663 0.0 3.69085759433 94.1304290947 129.386467552
6867 104.5809 2.505001 0.274654 0.274654 3.69001481142 94.5764002412 128.765082188
6868 60.939934 2.802736 -0.694504 -0.694504 3.68972774559 121.25649974 165.648397453
6869 104.28365 2.609081 0.315188 0.315188 3.68908385903 96.3487060422 131.495306755
6870 98.166361 2.391609 0.123677 0.123677 3.6880977763 95.2942977506 129.099183512
6871 48.076407 3.83504 -0.802023 -0.802023 3.68600073569 149.514641512 205.88028856
6872 50.706905 3.581473 -0.781912 -0.781912 3.68583517997 142.5089374 195.871456208
6873 75.879133 3.220225 0.046141 0.046141 3.68520492085 119.456197012 162.791950928
6874 61.064245 3.514249 -0.297117 -0.297117 3.68236917441 133.679268541 182.326730828
6875 98.826721 2.296739 0.088174 0.088174 3.67971024756 93.5405279074 126.548292951
6876 106.20086 2.9391 0.474476 0.474476 3.67928031903 101.35960977 139.867261638
6877 61.422086 3.364731 -0.364811 -0.364811 3.67781120921 130.587609843 177.972991754
6878 41.880861 5.487599 -0.326709 -0.326709 3.67573104215 190.314144302 264.892870457
6879 76.509193 3.335411 0.114092 0.114092 3.67544590101 121.124620893 165.470673373
6880 123.35003 3.022617 0.678754 0.678754 3.67516765273 98.1499121293 137.589775309
6881 68.76908 2.049593 -0.822905 -0.822905 3.670967264 104.245041567 142.546714973
6882 99.764977 2.121196 0.019119 0.019119 3.67092358312 90.6029452279 122.308011334
6883 99.027831 2.234218 0.059596 0.059596 3.67017507938 92.4734041188 124.991782511
6884 107.46439 3.11998 0.55808 0.55808 3.66963608629 104.452271549 145.208708832
6885 118.77012 2.594043 0.476299 0.476299 3.66816886323 90.9697497988 125.092014234
6886 75.438647 1.583997 -0.88443 0.0 3.66740983798 93.6405200498 128.180355449
6887 45.942736 4.161629 -0.773795 -0.773795 3.66659406495 157.311407707 216.908292229
6888 43.378589 4.463401 -0.793224 -0.793224 3.66650257846 165.680204299 228.98058822
6889 43.151235 4.277017 -0.922023 -0.922023 3.66329823028 161.97653416 224.149021153
6890 106.26861 2.917083 0.461143 0.461143 3.66313515813 100.663667112 138.75730554
6891 110.99077 2.997507 0.547555 0.547555 3.6614181202 100.673148378 139.647848769
6892 64.377823 2.269994 -0.872762 -0.872762 3.65740553872 110.041118051 150.83428091
6893 80.984396 2.087778 -0.409065 -0.409065 3.65668109973 98.3124716116 132.958282503
6894 42.395838 5.266571 -0.425003 -0.425003 3.65636413012 183.849814285 255.09822411
6895 108.19677 2.993824 0.512275 0.512275 3.65529533271 101.362470713 140.265724952
6896 71.639575 2.361862 -0.541944 -0.541944 3.6543493544 107.24648016 145.637581095
6897 41.864189 5.472074 -0.355257 -0.355257 3.65420821779 189.074784976 263.018719539
6898 49.733768 4.353365 -0.425826 -0.425826 3.65273871448 157.850505477 217.018970676
6899 47.888194 4.602137 -0.404671 -0.404671 3.65129068962 164.530040831 226.717255373
6900 111.32846 2.346676 0.285578 0.285578 3.64785027923 89.3246467482 121.483913467
6901 106.59575 2.893313 0.44959 0.44959 3.64465479705 99.8260365025 137.468252682
6902 107.2421 3.2739 0.605364 0.605364 3.64329904184 107.395450463 150.082530069
6903 83.758501 2.445257 -0.157289 -0.157289 3.63712518418 101.970837009 137.858983656
6904 77.19939 3.29984 0.097416 0.097416 3.63679091694 119.402336606 162.97239454
6905 80.758909 1.814692 -0.583427 0.0 3.63352141345 94.2217222573 127.755182486
6906 60.703591 3.041431 -0.597187 -0.597187 3.6299543716 124.6144447 170.043677174
6907 54.387781 3.354228 -0.731901 -0.731901 3.62893333469 134.508480554 184.416403666
6908 44.811149 4.937708 -0.448876 -0.448876 3.62584121337 173.448382283 239.793243313
6909 80.359462 1.685027 -0.674593 0.0 3.62527882405 92.537115607 125.747061426
6910 95.235356 2.189508 -0.043954 -0.043954 3.62203770085 92.969425477 125.491853777
6911 42.554639 5.288641 -0.429882 -0.429882 3.62104223928 182.947490247 253.836815981
6912 37.595725 5.208726 -0.918518 -0.918518 3.61677918867 185.359905663 257.983556332
6913 118.81185 2.626805 0.474223 0.474223 3.61487613694 90.8344902998 124.909213462
6914 114.87287 3.054042 0.594796 0.594796 3.61445298879 99.8743230954 139.070394337
6915 58.384541 3.019525 -0.725304 -0.725304 3.61402874056 125.583772639 171.856271315
6916 74.323872 1.50247 -0.99292 0.0 3.61301925274 92.6265686071 127.357343025
6917 58.380517 2.603791 -0.970496 -0.970496 3.61295968479 118.629530371 163.306337328
6918 71.719707 3.108874 -0.161723 -0.161723 3.60933372186 118.563419325 161.085253039
6919 74.81666 2.910282 -0.169735 -0.169735 3.60784567517 113.50335678 153.96572073
6920 109.33607 3.247368 0.604457 0.604457 3.60238885599 105.333261974 147.107615195
6921 47.034838 5.314402 -0.113644 -0.113644 3.60225874314 179.992073049 250.460868602
6922 59.303604 2.855823 -0.78057 -0.78057 3.60183629644 122.049141223 167.142499984
6923 100.48148 2.047405 -0.02327 -0.02327 3.60086426047 88.753973072 119.699705802
6924 105.55803 2.650971 0.321685 0.321685 3.59716859019 95.4335623876 130.294229248
6925 73.43193 3.591493 0.117414 0.117414 3.59626420487 126.124779021 172.715103869
6926 33.919567 6.176532 -0.79558 -0.79558 3.59460021842 209.317557315 293.156918705
6927 52.738746 4.190757 -0.381429 -0.381429 3.59413122817 150.760230488 206.855349598
